dataset,seed,limit_dummies,iteration,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_learning_rate,param_min_data_in_leaf,param_n_estimators,param_random_strength,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,exp_name
credit-g,0,,562,1.3253992080688477,0.1051775246527968,0.015174770355224609,0.003381063621867262,7,0.8735829643195402,18,161,16,0.6956845238095238,0.6761532738095238,0.7593005952380953,0.7479538690476191,0.7319568452380951,0.7222098214285715,0.03149057940117689,614,0.9534853980654762,0.958984375,0.9315941220238095,0.9858049665178572,0.9602864583333334,0.9580310639880952,0.01730294914963192,CATBOOST
credit-g,0,,563,0.7352862358093262,0.01622976311619588,0.012601995468139648,0.0012370325366302176,6,0.12681058916543253,72,151,12,0.7591145833333334,0.7315848214285715,0.8041294642857143,0.7633928571428572,0.7514880952380953,0.7619419642857144,0.023751731852210425,14,0.9505092075892857,0.9425571986607143,0.9316755022321429,0.9409063430059524,0.9189453125000001,0.9369187127976192,0.010797496390195511,CATBOOST
credit-g,0,,564,2.0848719596862795,0.04539150708760052,0.011964225769042968,8.497331626241032E-4,9,0.20312935270804514,35,124,6,0.749627976190476,0.7114955357142857,0.8084077380952381,0.7552083333333335,0.7354910714285715,0.752046130952381,0.03197154524284712,99,0.968994140625,0.9616466703869048,0.9657156808035714,0.9723074776785714,0.942626953125,0.9622581845238095,0.010431441643467269,CATBOOST
credit-g,0,,565,3.411125087738037,0.1251167571480176,0.012742424011230468,0.003560599554872233,9,0.6265459093814826,84,161,16,0.7466517857142857,0.7085193452380952,0.7511160714285715,0.7113095238095237,0.7330729166666667,0.7301339285714287,0.017568585610725638,474,0.9768415178571429,0.960263206845238,0.954531715029762,0.9783296130952381,0.9608561197916667,0.9661644345238095,0.009594941734254646,CATBOOST
credit-g,0,,566,1.0782885551452637,0.05625884880195222,0.012880420684814453,0.0015533106350249155,6,0.28485096185966996,64,169,14,0.7384672619047619,0.7200520833333333,0.7717633928571428,0.7652529761904762,0.7207961309523809,0.7432663690476191,0.02173631684671856,220,0.9784923735119048,0.9632277715773809,0.9678431919642857,0.9642392113095237,0.951171875,0.964994884672619,0.00877569811156671,CATBOOST
credit-g,0,,567,0.26067452430725097,0.006706637927897245,0.008101987838745116,8.203684242360512E-4,5,0.7812417926089493,23,55,14,0.7349330357142858,0.6845238095238095,0.7397693452380952,0.7276785714285715,0.7395833333333333,0.7252976190476191,0.02085438190524819,557,0.9435686383928572,0.9415573846726191,0.916806175595238,0.9399646577380952,0.9342506045386904,0.9352294921875,0.009719899081953486,CATBOOST
credit-g,0,,568,1.7561877250671387,0.013002148573321617,0.009191560745239257,0.002050653056093221,8,0.6030924726072339,68,141,10,0.7295386904761906,0.6711309523809524,0.7358630952380952,0.7578125,0.732328869047619,0.7253348214285714,0.02888007199297051,556,0.9766322544642857,0.9584612165178571,0.9591587611607143,0.9873511904761905,0.9734002976190477,0.9710007440476189,0.010975255575084959,CATBOOST
credit-g,0,,569,1.9180659294128417,0.033840928970555365,0.009988355636596679,0.0023579459069427286,8,0.47690865511395597,12,156,11,0.7300967261904762,0.7174479166666666,0.7501860119047621,0.7369791666666666,0.6845238095238095,0.7238467261904763,0.022327194195845907,584,0.9774344308035713,0.9755510602678571,0.9625186011904762,0.9678083147321428,0.9628789992559524,0.96923828125,0.006239670155660089,CATBOOST
credit-g,0,,570,0.9179506778717041,0.005026662255487968,0.013698577880859375,0.004610801522191032,9,0.6056718552197968,45,52,6,0.7293526785714285,0.6722470238095237,0.7140997023809523,0.7496279761904762,0.7453497023809523,0.7221354166666666,0.027929401016659437,617,0.9448358444940477,0.9564848400297619,0.9241536458333333,0.9599667503720238,0.9394880022321428,0.9449858165922619,0.012813147231086683,CATBOOST
credit-g,0,,571,1.6297316551208496,0.05127591714761671,0.013486385345458984,0.0017741256456542094,9,0.3513091731092207,57,91,9,0.7140997023809523,0.7254464285714285,0.8056175595238095,0.7269345238095237,0.7379092261904762,0.7420014880952381,0.03269050077980471,247,0.9704241071428572,0.9644717261904762,0.9491489955357142,0.9715401785714286,0.9510207403273809,0.9613211495535715,0.009502402725064654,CATBOOST
credit-g,0,,572,1.2768049240112305,0.042141158718225026,0.011142635345458984,0.0010754739390347347,8,0.6887787082011041,32,101,2,0.7072172619047619,0.720796130952381,0.7721354166666667,0.7096354166666666,0.7155877976190476,0.7250744047619047,0.024001158671187642,561,0.9729352678571428,0.9654947916666667,0.9454403831845238,0.9735165550595238,0.9488932291666666,0.9612560453869048,0.011896770156316365,CATBOOST
credit-g,0,,573,2.0263611316680907,0.061493323681673664,0.013298273086547852,0.0026707211424282402,8,0.2380333123891012,9,181,12,0.7230282738095238,0.7180059523809523,0.722842261904762,0.7743675595238096,0.7715773809523809,0.7419642857142857,0.025397376402675403,249,0.9840494791666666,0.9700985863095237,0.9651576450892856,0.9824567522321428,0.9557407924107143,0.9715006510416666,0.010659098411211026,CATBOOST
credit-g,0,,574,0.6541684627532959,0.032256072913992455,0.011667251586914062,0.0015422456999692029,6,0.1645767122280955,7,121,9,0.7353050595238094,0.7473958333333334,0.7806919642857142,0.7531622023809523,0.7659970238095237,0.7565104166666666,0.015612151037795112,58,0.9522414434523809,0.9436848958333334,0.9375116257440476,0.9445684523809523,0.9192824590773809,0.939457775297619,0.011119717824082664,CATBOOST
credit-g,0,,575,1.463725709915161,0.038813250271902425,0.014563751220703126,0.0034152386263954495,10,0.4203082689909855,39,57,19,0.6966145833333333,0.6971726190476191,0.7650669642857143,0.7829241071428571,0.7260044642857143,0.7335565476190476,0.03514426052172741,427,0.966982886904762,0.9502418154761905,0.9489746093749999,0.9526774088541667,0.9596237909226191,0.9557001023065478,0.006735850156400554,CATBOOST
credit-g,0,,576,1.2039840698242188,0.07395296881890506,0.01263117790222168,9.97463418228342E-4,8,0.5167399433691622,30,101,18,0.6469494047619048,0.7286086309523809,0.7042410714285714,0.7591145833333333,0.7235863095238095,0.7124999999999998,0.037203236597303034,776,0.9731212797619048,0.9639950706845237,0.9428710937499999,0.9734933035714285,0.9565313430059524,0.9620024181547618,0.011450593276911777,CATBOOST
credit-g,0,,577,0.682990026473999,0.04764305074910906,0.012329959869384765,0.0010210216967986943,5,0.5067330249022344,49,156,11,0.7101934523809523,0.728422619047619,0.7077752976190477,0.7814360119047619,0.7206101190476192,0.7296874999999999,0.026914939193292388,482,0.9702962239583333,0.9759114583333333,0.9438825334821429,0.9809454055059524,0.9803989955357143,0.9702869233630953,0.013745432189143437,CATBOOST
credit-g,0,,578,0.6988500595092774,0.026169873970870467,0.012423992156982422,0.0023160826194605698,5,0.7990747021420982,2,156,1,0.7042410714285714,0.6495535714285714,0.7284226190476191,0.701078869047619,0.7539062499999999,0.7074404761904762,0.03464366733987543,856,0.9566243489583334,0.9599841889880951,0.9336635044642857,0.9743652343749999,0.9682384672619047,0.9585751488095238,0.013921835826822892,CATBOOST
credit-g,0,,579,1.5773921966552735,0.06146783456923583,0.013404321670532227,0.0015746788949495053,8,0.6780442326919116,16,130,9,0.6824776785714285,0.7217261904761905,0.7213541666666666,0.7107514880952381,0.70703125,0.7086681547619047,0.014313685568885112,837,0.9738420758928571,0.9596121651785715,0.9691917782738094,0.9740513392857143,0.9632510230654762,0.9679896763392858,0.005745901415252623,CATBOOST
credit-g,0,,580,0.6429026603698731,0.01863355618769007,0.012424039840698241,0.0011679842157642166,6,0.870081869291271,64,104,12,0.6861979166666667,0.7241443452380952,0.7310267857142858,0.6815476190476191,0.7418154761904762,0.7129464285714285,0.024442105846875686,773,0.9506370907738095,0.9486839657738095,0.9405110677083333,0.9740978422619048,0.9586239769345238,0.9545107886904762,0.011362399161890213,CATBOOST
credit-g,0,,581,1.032858943939209,0.040054444459771195,0.014326000213623047,0.0025313323126904606,6,0.353022031343765,50,180,7,0.7431175595238094,0.7150297619047619,0.7963169642857143,0.7704613095238096,0.7126116071428571,0.7475074404761906,0.03225225437999835,157,0.9724353608630952,0.9777715773809523,0.9763067336309523,0.9830147879464286,0.9637858072916667,0.9746628534226192,0.006409261622309791,CATBOOST
credit-g,0,,582,1.9777345180511474,0.034104058108466055,0.013358736038208007,0.0020202128744834067,8,0.4296919337476792,21,166,12,0.728794642857143,0.6577380952380952,0.7446056547619048,0.7661830357142857,0.715029761904762,0.722470238095238,0.036568824009261654,610,0.9735630580357142,0.9701218377976191,0.9695056733630953,0.9877115885416667,0.9681687127976191,0.9738141741071431,0.007173129675778326,CATBOOST
credit-g,0,,583,2.373630237579346,0.060636859812048534,0.012503242492675782,0.0012195556116019874,8,0.7426484065664977,17,186,7,0.6893601190476191,0.722842261904762,0.757440476190476,0.6549479166666666,0.7122395833333335,0.7073660714285713,0.03418358340486957,859,0.9701683407738096,0.9685291108630952,0.9439755394345237,0.9819219680059524,0.9721679687499999,0.9673525855654763,0.012579775792028453,CATBOOST
credit-g,0,,584,4.3962382793426515,0.18115919247521253,0.015429258346557617,7.870033413262109E-4,9,0.5352636752038039,5,193,1,0.7542782738095237,0.7464657738095238,0.7501860119047619,0.7492559523809524,0.7204241071428571,0.7441220238095239,0.012110846433350548,206,0.9788062686011905,0.9491141183035715,0.9615769159226191,0.9686221168154762,0.9826892671130951,0.9681617373511905,0.01208915861750335,CATBOOST
credit-g,0,,585,4.085744047164917,0.14461159028869286,0.013394546508789063,0.004348313959673875,10,0.6199358165665176,94,108,16,0.7220982142857143,0.6982886904761905,0.7933407738095238,0.6860119047619048,0.7704613095238095,0.7340401785714284,0.04140182090824196,420,0.9630650111607143,0.9686686197916667,0.9496721540178571,0.9809686569940477,0.9718424479166666,0.9668433779761905,0.01036313372785072,CATBOOST
credit-g,0,,586,0.751857328414917,0.04948071673743108,0.014801025390625,0.004767951925407711,6,0.8051852757000316,63,100,18,0.6968005952380951,0.6614583333333334,0.7220982142857143,0.734002976190476,0.7475818452380952,0.7123883928571428,0.030452915568299467,778,0.9655645461309523,0.9386625744047619,0.9296875000000001,0.9728190104166667,0.9595191592261905,0.9532505580357145,0.016382191322847364,CATBOOST
credit-g,0,,587,3.4849377155303953,0.04386957606977221,0.011946630477905274,0.0018371004045224678,9,0.8386608358867659,66,158,17,0.7273065476190477,0.6977306547619048,0.7503720238095237,0.6772693452380951,0.6813616071428571,0.7068080357142856,0.02800165657997886,865,0.9759230840773809,0.9672386532738095,0.9460332961309524,0.9758184523809523,0.9608212425595238,0.9651669456845238,0.011121355684046591,CATBOOST
credit-g,0,,588,0.9410511493682862,0.028288620853829053,0.013252735137939453,0.003708565038005789,7,0.7186166159025463,27,111,17,0.7325148809523809,0.7414434523809523,0.77734375,0.7313988095238095,0.7544642857142857,0.7474330357142855,0.017085737708267514,159,0.9689825148809523,0.9638788132440476,0.947451636904762,0.9699590773809524,0.9475330171130952,0.9595610119047618,0.010068142966625289,CATBOOST
credit-g,0,,589,8.41434154510498,0.3718362744601591,0.014790678024291992,0.0038535015641965394,10,0.9114065377656494,37,198,7,0.6930803571428572,0.6999627976190476,0.7589285714285715,0.6928943452380951,0.7550223214285716,0.7199776785714286,0.030340953681015546,653,0.9758998325892858,0.9537179129464287,0.9518461681547619,0.9825032552083334,0.9735049293154762,0.9674944196428571,0.01238307110330515,CATBOOST
credit-g,0,,590,3.6168171882629396,0.14344269566436507,0.015168237686157226,0.004651036081511751,9,0.7120754056441184,57,161,15,0.7263764880952381,0.6904761904761905,0.74609375,0.79296875,0.7328869047619048,0.7377604166666667,0.03318598351209814,327,0.9602864583333333,0.9691917782738095,0.9526018415178572,0.9718075706845238,0.9679827008928571,0.9643740699404761,0.007025430875504731,CATBOOST
credit-g,0,,591,0.6980701923370362,0.08094853222112565,0.018800783157348632,0.011535516816553687,5,0.4646449531577881,5,134,10,0.7092633928571429,0.6644345238095238,0.7721354166666666,0.7823660714285714,0.703311011904762,0.7263020833333333,0.04447553589468404,535,0.9589727492559524,0.9664946056547619,0.9490443638392857,0.9760625930059523,0.9465680803571429,0.9594284784226191,0.010954919307671241,CATBOOST
credit-g,0,,592,0.4994346141815186,0.01128219798195376,0.010094928741455077,0.001306180091645616,5,0.8251321042348098,54,117,13,0.71875,0.6735491071428571,0.7464657738095238,0.6984747023809524,0.7446056547619047,0.7163690476190476,0.027794037988207267,712,0.9555896577380953,0.9541480654761906,0.9447544642857143,0.957577659970238,0.9550432477678572,0.9534226190476192,0.004477723499739114,CATBOOST
credit-g,0,,593,0.8840837478637695,0.09042066907349998,0.013004350662231445,0.0030630402823728087,7,0.6340289675272256,3,116,14,0.7034970238095238,0.7393973214285714,0.7261904761904762,0.7451636904761906,0.7191220238095237,0.7266741071428572,0.01482018844018169,531,0.9756673177083334,0.9659481956845238,0.9529506138392856,0.9768531436011905,0.9613095238095238,0.9665457589285713,0.008967142503755708,CATBOOST
credit-g,0,,594,3.5368909358978273,0.0820163361941889,0.013187980651855469,0.0018100616464213363,9,0.6587574061982289,19,161,2,0.7206101190476191,0.6672247023809523,0.6878720238095238,0.6687127976190477,0.7122395833333334,0.6913318452380953,0.02190477959610441,979,0.9689476376488095,0.976504371279762,0.9328729538690477,0.9821544828869047,0.9565894717261904,0.9634137834821429,0.01750722336296245,CATBOOST
credit-g,0,,595,2.2530248165130615,0.1022530435998472,0.010580635070800782,0.0011281396858685599,9,0.1341205014503111,25,157,13,0.7429315476190477,0.7120535714285714,0.7713913690476191,0.7715773809523808,0.7539062499999999,0.7503720238095238,0.02203467848357294,121,0.9725981212797619,0.958554222470238,0.9503115699404762,0.9632742745535714,0.9465215773809523,0.958251953125,0.009292782362966136,CATBOOST
credit-g,0,,596,0.6948819160461426,0.04565693608297345,0.013646268844604492,0.0044063727826083405,7,0.5546020947559649,64,86,12,0.6997767857142857,0.6540178571428571,0.7529761904761906,0.780877976190476,0.7059151785714285,0.7187127976190475,0.04415037132406387,677,0.9737606956845237,0.9617629278273809,0.9276529947916667,0.9776436941964286,0.953555152529762,0.9588750930059524,0.01780619179544014,CATBOOST
credit-g,0,,597,0.92225341796875,0.06774689532853649,0.014194774627685546,0.0038673817627069185,6,0.20150943834788854,32,164,16,0.7596726190476191,0.7483258928571429,0.7741815476190477,0.7635788690476191,0.7433035714285713,0.7578124999999999,0.01100146806742657,44,0.9712960379464286,0.9586937313988095,0.9626581101190476,0.9586937313988094,0.9413364955357143,0.9585356212797619,0.009753799995038155,CATBOOST
credit-g,0,,598,1.5144285678863525,0.056655986608667,0.013964414596557617,0.0031059441761279736,9,0.5709391503192309,17,80,12,0.7498139880952381,0.7446056547619048,0.6936383928571428,0.6789434523809523,0.7274925595238095,0.7188988095238095,0.02801771550947037,673,0.9712960379464286,0.9548339843750001,0.9534040178571429,0.9730747767857143,0.9625883556547619,0.9630394345238095,0.008114847293978511,CATBOOST
credit-g,0,,599,0.4116828441619873,0.013418496962430214,0.01706724166870117,0.007026663923167877,5,0.7447691123746765,39,79,3,0.6828497023809523,0.7412574404761905,0.7327008928571429,0.6928943452380952,0.7327008928571428,0.7164806547619047,0.023779976085214618,711,0.9750279017857142,0.9523693266369049,0.9203171502976191,0.9674944196428572,0.9473005022321428,0.9525018601190476,0.018947963634778738,CATBOOST
credit-g,0,,600,7.270345973968506,0.5079294573054944,0.014576864242553712,0.005486743492305174,8,0.9622534491377637,65,200,18,0.7375372023809523,0.6709449404761906,0.79296875,0.7105654761904763,0.7611607142857143,0.7346354166666667,0.04183450332867695,405,0.9704357328869049,0.9471493675595238,0.9628092447916667,0.9578799293154762,0.9163643973214286,0.9509277343750002,0.018862479340125457,CATBOOST
credit-g,0,,601,0.5113884925842285,0.019469583948843232,0.01375265121459961,0.0034519302461479473,7,0.61434770181621,19,64,11,0.748139880952381,0.6746651785714285,0.7568824404761905,0.7725074404761906,0.7434895833333334,0.7391369047619049,0.033719725860859584,304,0.9645298549107143,0.9557291666666667,0.9395461309523809,0.9548804873511905,0.9361223493303571,0.9501615978422618,0.010672405427702543,CATBOOST
credit-g,0,,602,0.43021178245544434,0.015211167046891162,0.015079021453857422,0.0023114542569693235,7,0.7767108127726303,35,53,9,0.6951264880952381,0.6677827380952381,0.7730654761904762,0.7615327380952381,0.6776413690476191,0.715029761904762,0.04371952519151984,737,0.9403250558035715,0.9176083519345238,0.9336983816964286,0.9442313058035714,0.9393019903273809,0.9350330171130953,0.009340648038759065,CATBOOST
credit-g,0,,603,1.3230320453643798,0.0550827168863367,0.012200593948364258,4.0608268203710967E-4,7,0.9368632850265193,8,156,4,0.7178199404761905,0.6698288690476191,0.7427455357142857,0.7433035714285714,0.7116815476190476,0.7170758928571429,0.02686542578826666,697,0.9727725074404762,0.9628673735119048,0.9353841145833334,0.9573451450892857,0.9704822358630952,0.9597702752976189,0.013371329388750668,CATBOOST
credit-g,0,,604,3.545195198059082,0.16343425453286597,0.012108755111694337,0.003155804494577728,10,0.2277878278827374,4,116,6,0.748139880952381,0.765811011904762,0.8050595238095238,0.7721354166666666,0.7265625,0.7635416666666667,0.026105205224846422,9,0.9705519903273809,0.9645066034226191,0.9674362909226191,0.9649135044642857,0.9503580729166666,0.9635532924107142,0.006941646003426045,CATBOOST
credit-g,0,,605,0.3142725467681885,0.03158749102519352,0.014565086364746094,0.0018032335239532762,5,0.9373576861831014,36,53,8,0.703125,0.7064732142857143,0.7297247023809523,0.6860119047619047,0.7315848214285715,0.7113839285714286,0.017207699813123235,799,0.9383486793154762,0.9305594308035714,0.8988327752976191,0.9363025483630952,0.9373372395833333,0.9282761346726189,0.014967350781103537,CATBOOST
credit-g,0,,606,0.6919977188110351,0.023808009685936316,0.013265037536621093,0.0036456652883783535,8,0.5918860146877949,72,60,14,0.7101934523809524,0.6737351190476191,0.689546130952381,0.7535342261904762,0.7274925595238095,0.7109002976190476,0.02803820815606607,810,0.946626209077381,0.952450706845238,0.9459984188988095,0.9773065476190476,0.9495442708333334,0.9543852306547619,0.011688499245049317,CATBOOST
credit-g,0,,607,1.0933032035827637,0.020375871426832427,0.013257980346679688,0.003542115055844388,8,0.977308534661239,6,90,12,0.7332589285714285,0.7181919642857143,0.7016369047619048,0.7425595238095237,0.7241443452380952,0.7239583333333333,0.013885511476397504,583,0.9629720052083333,0.9299316406250001,0.9464750744047619,0.9568801153273809,0.9514276413690477,0.9495372953869048,0.011240469176888626,CATBOOST
credit-g,0,,608,0.7906401634216309,0.06208612369214835,0.014448833465576173,0.0024923027495066417,6,0.9299855220765973,6,124,8,0.6960565476190476,0.6821056547619048,0.7107514880952381,0.7206101190476191,0.7514880952380952,0.712202380952381,0.023590944696268847,781,0.9673897879464285,0.9570196242559524,0.9641810825892857,0.9776669456845238,0.9428943452380952,0.9618303571428571,0.011566731737086883,CATBOOST
credit-g,0,,609,4.44325966835022,0.2986991377185122,0.012803220748901367,0.00261733830607496,10,0.6176000048229857,48,113,3,0.6897321428571429,0.7034970238095238,0.6999627976190477,0.7511160714285714,0.7738095238095238,0.7236235119047618,0.032826837921295385,589,0.9780970982142857,0.9629022507440476,0.9291410900297619,0.9689243861607143,0.9444754464285715,0.9567080543154761,0.017633333477811375,CATBOOST
credit-g,0,,610,0.6464505672454834,0.03553936502728515,0.012068510055541992,0.0011831667788685786,6,0.3366020593094599,50,102,5,0.7535342261904762,0.7282366071428571,0.7725074404761905,0.7447916666666666,0.7194940476190477,0.7437127976190476,0.018723334094620105,214,0.9716680617559524,0.9553338913690477,0.9553455171130952,0.9760858444940476,0.9455682663690476,0.9608003162202381,0.011343784591225451,CATBOOST
credit-g,0,,611,1.3699375629425048,0.05429616109681297,0.010850811004638672,0.00310470413999348,8,0.8990785283179495,92,106,14,0.7126116071428571,0.6356026785714286,0.7410714285714286,0.6702008928571428,0.6860119047619048,0.6890997023809524,0.03600694666527807,984,0.9529157366071428,0.9552060081845237,0.9461728050595238,0.9784807477678571,0.9695521763392857,0.9604654947916667,0.011798806288254594,CATBOOST
credit-g,0,,612,0.6956135272979737,0.03543949328352711,0.011687278747558594,0.0031191377754350405,7,0.5650648433362435,86,84,2,0.7349330357142858,0.6982886904761905,0.7373511904761905,0.7619047619047619,0.7520461309523808,0.736904761904762,0.02167740312792249,348,0.952334449404762,0.963925316220238,0.9230608258928572,0.9684826078869048,0.9490211123511905,0.9513648623511906,0.01586400930769741,CATBOOST
credit-g,0,,613,2.760091209411621,0.1514285520127411,0.010872507095336914,0.0022663751429783593,10,0.5180413178987581,15,80,10,0.6789434523809523,0.6517857142857143,0.7747395833333334,0.7003348214285715,0.6899181547619048,0.6991443452380952,0.041114707453290635,948,0.9514915829613095,0.9421502976190477,0.9483584449404762,0.9679129464285714,0.9698776971726191,0.9559581938244047,0.011000304328579163,CATBOOST
credit-g,0,,614,1.8437106132507324,0.05027435400780702,0.01316227912902832,0.0027186907001555596,8,0.42562111525222535,94,142,18,0.7261904761904762,0.6800595238095238,0.7289806547619048,0.7271205357142857,0.7154017857142857,0.7155505952380952,0.01836886160620102,730,0.9729585193452381,0.9509161086309524,0.9431617373511905,0.9798177083333334,0.9748883928571429,0.9643484933035715,0.01451775623471842,CATBOOST
credit-g,0,,615,1.9051260948181152,0.08195630122676222,0.01404876708984375,0.0029161693933601354,10,0.5251859607848652,21,63,14,0.6685267857142857,0.7126116071428571,0.7433035714285714,0.7366071428571429,0.722842261904762,0.7167782738095239,0.02637845570772438,705,0.9659016927083334,0.9491024925595238,0.9559500558035714,0.9681687127976191,0.9637858072916665,0.9605817522321429,0.00706195044664885,CATBOOST
credit-g,0,,616,0.867544412612915,0.1417934750926117,0.015232658386230469,0.007498165197581583,5,0.7753088683315182,55,176,2,0.7100074404761905,0.6592261904761905,0.6977306547619048,0.7390252976190476,0.7053571428571428,0.7022693452380951,0.0256660301978191,917,0.9651227678571429,0.9723656063988095,0.9519391741071429,0.9831310453869047,0.9813290550595237,0.9707775297619048,0.011430887960109977,CATBOOST
credit-g,0,,617,0.3925436496734619,0.015467720895168227,0.01286773681640625,0.002033692386676405,5,0.26759043566805096,74,99,18,0.7514880952380953,0.7351190476190477,0.7970610119047619,0.7689732142857144,0.7453497023809524,0.7595982142857144,0.021722686544747877,30,0.9553338913690476,0.9423246837797619,0.930605933779762,0.9334193638392857,0.9356980096726191,0.9394763764880952,0.008822945590780198,CATBOOST
credit-g,0,,618,0.971510934829712,0.005592976799014618,0.011234283447265625,0.0015700806109340299,6,0.8683308055544333,58,165,11,0.7310267857142857,0.6977306547619048,0.747953869047619,0.7194940476190477,0.7142857142857143,0.7220982142857142,0.016791837709709337,619,0.980224609375,0.9621582031250001,0.9429175967261904,0.9802129836309523,0.9628208705357142,0.9656668526785713,0.013866918101369235,CATBOOST
credit-g,0,,619,1.1155219078063965,0.03149777580327651,0.009456014633178711,0.0011951840625083093,7,0.7550098755328144,22,147,14,0.7327008928571429,0.7412574404761905,0.7364211309523809,0.7196800595238094,0.7555803571428571,0.7371279761904762,0.011679651802486429,343,0.9766555059523809,0.964808872767857,0.9395112537202381,0.9898158482142857,0.9645647321428572,0.9670712425595237,0.01661402472334108,CATBOOST
credit-g,0,,620,0.5905013084411621,0.03654680247365567,0.012448501586914063,0.0015533631684697129,6,0.12091296403797556,56,120,3,0.7449776785714286,0.7062872023809524,0.7937127976190476,0.7431175595238095,0.7354910714285714,0.7447172619047618,0.028160900021782793,195,0.9374999999999999,0.9332333519345238,0.9169689360119049,0.9280482700892857,0.9041573660714285,0.9239815848214287,0.012058669620621949,CATBOOST
credit-g,0,,621,1.2677188873291017,0.06217573996354126,0.012252330780029297,0.0011827924034792374,7,0.628739672258551,18,162,13,0.7241443452380952,0.7442336309523809,0.7659970238095238,0.726376488095238,0.75,0.7421502976190476,0.015541247332755519,244,0.9759579613095238,0.9750162760416667,0.9461263020833334,0.9825148809523809,0.9660877046130952,0.969140625,0.012640011503173357,CATBOOST
credit-g,0,,622,2.2632522106170656,0.0469879952857682,0.012707948684692383,5.468407739885237E-4,9,0.1272595691403161,40,162,17,0.7814360119047619,0.7347470238095237,0.7933407738095237,0.7609747023809524,0.7526041666666667,0.7646205357142858,0.020773657622415013,4,0.9740513392857143,0.9656226748511905,0.9622977120535715,0.9682617187499999,0.9534621465773809,0.9647391183035715,0.006826967137596591,CATBOOST
credit-g,0,,623,0.8770776748657226,0.04010163323987579,0.012006330490112304,0.0019731249330318936,6,0.19872563759679066,31,150,7,0.7524181547619048,0.7219122023809522,0.7767857142857143,0.7712053571428571,0.7444196428571429,0.7533482142857142,0.019682485616505246,86,0.9662504650297619,0.9665992373511905,0.9475097656249999,0.9639950706845238,0.9390694754464287,0.9566848028273809,0.011293529013052948,CATBOOST
credit-g,0,,624,3.4527817726135255,0.14268558079049104,0.014228057861328126,0.00239686885214159,9,0.9660519201948384,80,152,17,0.6726190476190477,0.7566964285714287,0.7051711309523809,0.7066592261904762,0.7250744047619048,0.7132440476190476,0.02752086205885098,766,0.9498000372023809,0.9551246279761904,0.9324544270833334,0.9729701450892857,0.9793178013392857,0.9579334077380952,0.01677268717342074,CATBOOST
credit-g,0,,625,1.9772690296173097,0.10039675801199772,0.018062019348144533,0.00887886622090013,10,0.3530078884602411,78,70,15,0.7202380952380952,0.7066592261904762,0.7455357142857142,0.7414434523809524,0.7563244047619049,0.7340401785714287,0.018020857909621116,418,0.9714471726190476,0.9520903087797619,0.9416736421130952,0.9703776041666666,0.9574148995535715,0.9586007254464285,0.011260940775490115,CATBOOST
credit-g,0,,626,8.44389181137085,0.24279391591158425,0.014564943313598634,0.0021711783361636435,10,0.791822880724532,56,197,13,0.7140997023809523,0.6486235119047619,0.6768973214285715,0.6966145833333334,0.7077752976190476,0.6888020833333333,0.023736168621367577,985,0.9796665736607142,0.9613444010416666,0.9503929501488095,0.9850027901785714,0.9612630208333333,0.967533947172619,0.012835964154643165,CATBOOST
credit-g,0,,627,2.450468873977661,0.039917878373700054,0.014516067504882813,0.002668262809529338,9,0.5936256866191456,87,110,3,0.7101934523809523,0.6750372023809524,0.7105654761904762,0.7702752976190476,0.6945684523809524,0.7121279761904762,0.03184762834543161,783,0.9617396763392857,0.9342331659226191,0.9320010230654762,0.9730166480654762,0.9567289806547619,0.9515438988095237,0.015959344467842456,CATBOOST
credit-g,0,,628,6.643992519378662,0.1563254730383033,0.017107105255126952,0.004659459869451905,10,0.7638404903309907,86,159,15,0.6729910714285714,0.6804315476190474,0.7905505952380951,0.7200520833333334,0.7061011904761905,0.7140252976190476,0.04187501057636851,752,0.9746791294642858,0.9746907552083333,0.9502883184523809,0.9853050595238095,0.9722260974702381,0.9714378720238095,0.011500528714740747,CATBOOST
credit-g,0,,629,1.2859079837799072,0.06350927616573676,0.011436223983764648,0.0024567988820889345,6,0.3991865866994311,44,191,18,0.7429315476190476,0.7042410714285714,0.7116815476190477,0.7327008928571428,0.719122023809524,0.7221354166666668,0.01401912875892422,615,0.987002418154762,0.9728073846726191,0.9498349144345238,0.9785621279761905,0.9666457403273809,0.9709705171130952,0.012517554743402397,CATBOOST
credit-g,0,,630,4.805096054077149,0.33981088784309066,0.016610336303710938,0.00477961857580383,10,0.7786813296238456,2,119,16,0.7181919642857142,0.7323288690476188,0.6917782738095238,0.6770833333333334,0.7200520833333334,0.7078869047619047,0.020297504494509806,849,0.9791317894345238,0.9708310081845238,0.948939732142857,0.9760509672619047,0.9577520461309524,0.9665411086309523,0.011440471724211684,CATBOOST
credit-g,0,,631,1.2539847373962403,0.06606862405502388,0.012024021148681641,0.0032173047415798854,7,0.6261801380090777,32,142,7,0.6915922619047619,0.6982886904761905,0.744047619047619,0.7059151785714285,0.7561383928571429,0.7191964285714285,0.02591449603813887,664,0.9787946428571429,0.9612048921130952,0.9418131510416666,0.9749232700892857,0.9478817894345238,0.9609235491071428,0.014496497113892368,CATBOOST
